source_plot_id,plot_code,rr_no,street_no,main_structure_name,location,city_survey_no,city_survey_div,plot_area_sqm,plot_desc,plot_status,plot_active,is_vacant,owner,owner_name,owner_contactno,dept_name,estate_id,div_id,plot_unit_id,ward_id,zone_id,zone_detail_id,plot_customer_code,mcgm_allotted_no,mcgm_plot_no,existing_plot_no,reservation,rrzone2017,mbpt_road_connectivity,schedule_east,schedule_west,schedule_north,schedule_south,pincode,plot_remarks,let_out_id,let_out_name,letout_status,letout_recorded_area_sqm,letout_land_area_sqm,letout_billable_area_sqm,letout_dept_id,letout_from_date,letout_to_date,existing_tenancy_id,existing_tenancy_unit_id,tenancy_mapping_active,tenancy_allotted,existing_tenant_name,existing_current_rent,existing_commercial_rent,existing_g_sec_rate,existing_lease_years,existing_agreement_start_date,existing_agreement_end_date,existing_lac_approval_date,existing_chairman_approval_date,existing_board_approval_date,existing_tamps_approval_date,existing_upfront_premium_flag,existing_upfront_premium_amount,tenancy_area_sqm,tenancy_consumed_fsi,tenancy_recorded_built_up_area_sqm,tenancy_commercial_built_up_area_sqm,tenancy_area_active,tenancy_area_from_date,tenancy_area_to_date,recorded_planning_fsi,recorded_additional_fsi,recorded_fsi_addition,recorded_planning_built_up_area_sqm,crz_applicable,re_develop_applicable,application_tenancy_id,application_status,application_allotted,existing_application_purpose,existing_allotment_basis,existing_application_lease_start_date,existing_application_lease_end_date,existing_tender_number,existing_tender_id,existing_tender_description,existing_application_rate,existing_rate_revision_percent,existing_rate_revision_amount,existing_application_upfront_premium,existing_security_deposit,existing_application_agreement_date,existing_sor_applicable_date,recorded_rr_land_value,rr_land_value_from_date,rr_land_value_to_date,recorded_sor_market_value,sor_market_value_from_date,sor_market_value_to_date,zone_home_rate,zone_non_home_rate,zone_annual_increment,zone_rate_from_date,zone_rate_to_date
4358,312020030,36 C/C,,,SASSOON DOCK,67,COLABA,2.23,,A,False,True,True,,,,26,58,12,1,,,31202209,,,,,,False,P.T PASSAGE,P.T PASSAGE,PLOT NO-36C-c,PLOT NO36C-b,400005, Date: 18-12-2019 User: mbpt_no <br>Remark: For sample<br> <br> Date: 18-12-2019 User: mbpt_hod <br>Remark: For sample<br>,1504,36 C/C,A,,,2.2300,4,,,31202209,12,True,True,,,,,,,,,,,,False,,2.2300,1.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31202209,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1959-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4458,312020037,GDN NO 158,,,SASSOON DOCK,67,COLABA,1460.59,,A,False,True,True,,,,26,58,12,1,,,31202140,,,,,,False,159-MBPT QUARTERS,GATE,MIDDLE COLABA ROAD,PLOT NO-23A & PLOT NO-29A,400005, Date: 17-12-2019 User: mbpt_no <br>Remark: For sample<br> <br> Date: 17-12-2019 User: mbpt_hod <br>Remark: For sample<br>,1600,GDN NO 158,A,,,1184.4200,4,,,31202140,12,True,True,,,,,,,,,,,,False,,1184.4200,2.6900,0.0000,0.0000,True,2010-04-01,,,,,,,,31202140,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1969-09-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4463,312020040,GODOWN NO 162 & Plot 29,,,SASSOON DOCK,67,COLABA,419.98,,A,False,True,True,,,,26,58,12,1,,,31202139,,,,,,False,VACANT STRUCTURE 24-A,PLOT NO. 29-A ,MT 163-A,PLOT NO. 29,400005, Date: 16-12-2019 User: mbpt_no <br>Remark: For sample<br> <br> Date: 16-12-2019 User: mbpt_hod <br>Remark: For sample<br>,5439,GODOWN NO 162,A,,,,4,,,31202139,12,False,False,,,,,,,,,,,,False,481.00,,,,,,,,,,,,,,31202139,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4586,312020048,OLD RR 1773,,,SASSOON DOCK,24869,COLABA,3172.79,,A,False,True,True,,,,26,58,12,1,,,31202128,,,,,,False,RR NO. 1773-E,RR NO. 1773-J,MB.P.T ROAD,SAGAR PRESS GODOWNS,400005, Date: 16-12-2019 User: mbpt_no <br>Remark: For sample<br> <br> Date: 18-12-2019 User: mbpt_hod <br>Remark: correct the CS no.<br> <br> Date: 18-12-2019 User: mbpt_no <br>Remark: For sample<br> <br> Date: 18-12-2019 User: mbpt_hod <br>Remark: For sample<br>,5337,OLD RR 1773,A,,,,4,,,31202128,12,True,True,,,,,,,,,,,,False,480.00,,,,,,,,,,,,,,31202128,APPROVED,True,,Other,1968-12-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4613,312020052,P T 161 & MbPT QRTS,,,SASSOON DOCK,67,COLABA,519.65,,A,False,True,True,,,,26,58,12,1,,,31202147,,,,,,False,174-MBPT QUARTERS.,P.T PASSAGE,P.T PASSAGE,P.T PASSAGE,400005, Date: 18-12-2019 User: mbpt_no <br>Remark: For sample<br> <br> Date: 18-12-2019 User: mbpt_hod <br>Remark: For sample<br>,5338,EAST GROUND FLOOR ROOM P T 161,A,,,,4,,,31202147,12,True,True,,,,,,,,,,,,False,483.00,,,,,,,,,,,,,,31202147,APPROVED,True,,Other,1963-02-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4883,312020064,RR NO.1455,,,SASSOON DOCK,24654,COLABA,972.88,,A,False,True,True,,,,26,58,12,1,,,31202226,,,,,,True,PLOT NO. 31-A & PLOT NO. 31FML,VACANT 45- & PLOT NO. 44 & PLOT NO. 43FML,VACANT OPEN,MB.P.T ROAD,400005," Date: 17-12-2019 User: mbpt_no <br>Remark: city survey no. format is date format ,correct it<br> <br> Date: 18-12-2019 User: mbpt_no <br>Remark: For sample<br> <br> Date: 18-12-2019 User: mbpt_hod <br>Remark: For sample<br>",2045,RR NO.1455,A,,,972.8800,4,,,31202226,12,False,False,,,,,,,,,,,,False,,972.8800,3.7900,837.0700,2853.3100,True,2004-04-01,,,,,,,,31202226,APPROVED,False,,Other,1939-01-26,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7955,312020076,LAND ADJ TO GO DOWN NO 169, , , ,67 (Part),Colaba,22.95,,A,False,True,True, , , ,26,58,12,,,,31202130, , , ,,,False, , , , ,, ,4466,LAND ADJ TO GO DOWN NO 169,A,,,22.9500,4,,,31202130,12,False,False,,,,,,,,,,,,False,,22.9500,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31202130,APPROVED,False,,Other,1964-02-26,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7957,312020078,15 ML 46, , , ,67 (Part),Colaba,757.06,,A,False,True,True, , , ,26,58,12,,,,31202150, , , ,,,False, , , , ,, ,4468,15 ML 46,A,,,757.0600,4,,,31202150,12,False,False,,,,,,,,,,,,False,,757.0600,1.5300,0.0000,0.0000,True,1873-01-01,,,,,,,,31202150,APPROVED,False,,Other,1964-05-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7958,312020079,36 D 2, , , ,67 (Part),Colaba,21.00,,A,False,True,True, , , ,26,58,12,,,,31202205, , , ,,,False, , , , ,, ,4469,36 D 2,A,,,21.0000,4,,,31202205,12,False,False,,,,,,,,,,,,False,,21.0000,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31202205,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7959,312020080,36 D 3, , , ,67 (Part),Colaba,26.85,,A,False,True,True, , , ,26,58,12,,,,31202206, , , ,,,False, , , , ,, ,4470,36 D 3,A,,,26.8500,4,,,31202206,12,False,False,,,,,,,,,,,,False,,26.8500,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31202206,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7961,312020082,36 C/E, , , ,67 (Part),Colaba,2.23,,A,False,True,True, , , ,26,58,12,,,,31202211, , , ,,,False, , , , ,, ,4472,36 C/E,A,,,2.2300,4,,,31202211,12,False,False,,,,,,,,,,,,False,,2.2300,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31202211,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7964,312020085,36 B/A, , , ,67 (Part),Colaba,3.34,,A,False,True,True, , , ,26,58,12,,,,31202214, , , ,,,False, , , , ,, ,4475,36 B/A,A,,,3.3400,4,,,31202214,12,False,False,,,,,,,,,,,,False,,3.3400,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31202214,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7966,312020087,45, , , ,Jul-67,Colaba,36.05,,A,False,True,True, , , ,26,58,12,,,,31202229, , , ,,,False, , , , ,, ,4477,45,A,,,36.0500,4,,,31202229,12,False,False,,,,,,,,,,,,False,,36.0500,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31202229,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8193,312020089,OLD R.R.NO.1861, , , ,14/67,Colaba,267.38,,A,False,True,True, , , ,26,58,12,,,,31202102, , , ,,,False, , , , ,, ,4699,OLD R.R.NO.1861,A,,,267.3800,4,,,31202102,12,False,False,,,,,,,,,,,,False,,267.3800,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31202102,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7968,312030004,66, , , ,67 (Part),Colaba,46.71,,A,False,True,True, , , ,27,58,12,,,,31203326, , , ,,,False, , , , ,, ,3162,66,A,,,46.7100,4,,,31203326,12,True,True,,,,,,,,,,,,False,,46.7100,1.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31203326,APPROVED,True,,Other,1959-06-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7969,312030005,65, , , ,67 (Part),Colaba,490.53,,A,False,True,True, , , ,27,58,12,,,,31203327, , , ,,,False, , , , ,, ,4479,65,A,,,490.5300,4,,,31203327,12,False,False,,,,,,,,,,,,False,,490.5300,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31203327,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4687,312050025,R R 647,,,APPOLO RECLAMATION ,465,COLABA,428.66,,A,False,True,True,,,,29,58,12,1,,,31205102,,,,,,False,RR NO. 633,RR NO. 582,CHATRAPATI SHIVAJI MAHARAJ MARG,RR NO. 741 & RR NO. 871,400009, Date: 20-12-2019 User: mbpt_no <br>Remark: For sample<br> <br> Date: 20-12-2019 User: mbpt_hod <br>Remark: For sample<br>,4425,R R 647,A,,,428.6600,4,,,31205102,12,False,False,,,,,,,,,,,,False,,428.6600,0.5000,,,True,1873-01-01,2019-08-29,,,,,,,31205102,APPROVED,False,,Other,0006-07-11,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
5434,413040217,PART OF 10/8,,,LAKRI BUNDER,1,MAZAGAON,347.46,,A,False,True,True,,,4,38,59,13,5,,,"41304404,
41304405,
41304406,
41304407,
",,,,,,False,,,,,400010,,5361,PART OF 10/8,A,,,,4,,,41304407,13,True,True,,,,,,,,,,,,False,537.00,,,,,,,,,,,,,,41304407,APPROVED,True,,Other,1959-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8024,413040221,35B/1, , , ,1 (Part),MAZGAON,16.72,,A,False,True,True, , , ,38,59,13,,,,41304130, , , ,,,False, , , , ,, ,4531,35B/1,A,,,16.7200,4,,,41304130,13,False,False,,,,,,,,,,,,False,,16.7200,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,41304130,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
5180,413050061,,,,COAL BUNDER,1,MAZAGAON,204.48,,A,False,True,True,,,,39,59,13,5,,,41305137,,,261-15,,,True,MbPT ROAD,PLOT NO.273-15,PT LAND,PLOT NO.262,400010,,2324,261/15,A,,,204.4800,4,,,41305137,13,False,False,,,,,,,,,,,,False,,204.4800,1.3300,0.0000,0.0000,True,1873-01-01,,,,,,,,41305137,APPROVED,False,,Other,1957-08-12,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
5185,413050065,,,,COAL BUNDER,1,MAZAGAON,113.71,,A,False,True,True,,,,39,59,13,5,,,41305139,,,266-15,,,True,PLOT NO.265-15,PLOT NO.267-15,PLOT NO.270-15,MbPT ROAD,400010,,5122,266/15,A,,,,4,,,41305139,13,False,False,,,,,,,,,,,,False,335.00,,,,,,,,,,,,,,41305139,APPROVED,False,,Other,1952-04-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8032,413050112,228/6, , , ,1 (Part),MAZGAON,1170.58,,A,False,True,True, , , ,39,59,13,,,,41305113, , , ,,,False, , , , ,, ,4539,228/6,A,,,1170.5800,4,,,41305113,13,False,False,,,,,,,,,,,,False,,1170.5800,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,41305113,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8033,413050113,239/1A, , , ,1 (Part),MAZGAON,745.55,,A,False,True,True, , , ,39,59,13,,,,41305121, , , ,,,False, , , , ,, ,4540,239/1A,A,,,745.5500,4,,,41305121,13,False,False,,,,,,,,,,,,False,,745.5500,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,41305121,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8034,413050114,310/19, , , ,1 (Part),MAZGAON,1336.13,,A,False,True,True, , , ,39,59,13,,,,41305230, , , ,,,False, , , , ,, ,4541,310/19,A,,,1336.1300,4,,,41305230,13,False,False,,,,,,,,,,,,False,,1336.1300,0.6100,0.0000,0.0000,True,2013-07-01,,,,,,,,41305230,APPROVED,False,,Other,1941-05-16,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8035,413050115,235B/7, , , ,1 (Part),MAZGAON,651.81,,A,False,True,True, , , ,39,59,13,,,,41305241, , , ,,,False, , , , ,, ,4542,235B/7,A,,,651.8100,4,,,41305241,13,False,False,,,,,,,,,,,,False,,651.8100,0.0300,0.0000,0.0000,True,1873-01-01,,,,,,,,41305241,APPROVED,False,,Other,1969-11-24,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4940,413060008,,,,NEW TANK BUNDER,1,MAZAGAON,722.14,,A,False,True,True,,,,40,59,13,5,,,41306213,,,318,,,True,MbPT ROAD,PLOT NO.317,MbPT ROAD,MbPT LAND,400010,,2098,318,A,,,722.1400,4,,,41306213,13,True,True,,,,,,,,,,,,False,,722.1400,0.5700,0.0000,0.0000,True,1873-01-01,,,,,,,,41306213,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Transfer of Tenancy,1996-01-03,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
5250,413060034,,,,NEW TANK BUNDER,1,MAZAGAON,482.32,,A,False,True,True,,,,40,59,13,5,,,41306221,,,319-A,,,True,PLOT NO.319-B,MbPT ROAD,PT LAND,MbPT ROAD,400010,,2392,319/A,A,,,482.3200,4,,,41306221,13,True,True,,,,,,,,,,,,False,,482.3200,0.1200,0.0000,0.0000,True,1873-01-01,,,,,,,,41306221,APPROVED,True,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
5342,413060053,62/C,,,NEW TANK BUNDER,1,MAZAGAON,120.40,,A,False,True,True,,,,40,59,13,5,,,41306129,,,,,,False,PLOT NO.63-C,PLOT NO.61,PLOT NO.55,MbPT ROAD,400010,,5135,62/C,A,,,,6,,,41306129,13,True,True,,,,,,,,,,,,False,342.00,,,,,,,,,,,,,,41306129,APPROVED,True,Open storage of Manglore tiles,Other,1931-09-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8036,413060069,21/A, , , ,1 (Part),MAZGAON,62.71,,A,False,True,True, , , ,40,59,13,,,,41306112, , , ,,,False, , , , ,, ,4543,21/A,A,,,62.7100,4,,,41306112,13,False,False,,,,,,,,,,,,False,,62.7100,1.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,41306112,APPROVED,False,,Other,1978-12-14,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8037,413060070,22/A, , , ,1 (Part),MAZGAON,114.46,,A,False,True,True, , , ,40,59,13,,,,41306113, , , ,,,False, , , , ,, ,4544,22/A,A,,,114.4600,4,,,41306113,13,False,False,,,,,,,,,,,,False,,114.4600,1.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,41306113,APPROVED,False,,Transfer of Tenancy,1978-12-14,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8038,413060071,103/F, , , ,1 (Part),MAZGAON,69.68,,A,False,True,True, , , ,40,59,13,,,,41306145, , , ,,,False, , , , ,, ,4545,103/F,A,,,69.6800,4,,,41306145,13,False,False,,,,,,,,,,,,False,,69.6800,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,41306145,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8039,413060072,104/F, , , ,1 (Part),MAZGAON,13.38,,A,False,True,True, , , ,40,59,13,,,,41306147, , , ,,,False, , , , ,, ,4546,104/F,A,,,13.3800,4,,,41306147,13,False,False,,,,,,,,,,,,False,,13.3800,1.0000,0.0000,0.0000,True,2007-02-15,,,,,,,,41306147,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8041,413060074,91/E, , , ,1 (Part),MAZGAON,66.89,,A,False,True,True, , , ,40,59,13,,,,41306207, , , ,,,False, , , , ,, ,4548,91/E,A,,,66.8900,4,,,41306207,13,False,False,,,,,,,,,,,,False,,66.8900,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,41306207,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8042,413060075,324A/B, , , ,1 (Part),MAZGAON,1807.64,,A,False,True,True, , , ,40,59,13,,,,41306224, , , ,,,False, , , , ,, ,4549,324A/B,A,,,1807.6400,4,,,41306224,13,False,False,,,,,,,,,,,,False,,1807.6400,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,41306224,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4992,413080004,,,,BRICK BUNDER,435/145,PAREL-SEWERI,139.08,,A,False,True,True,,,,42,59,13,7,,,41308110,,,12-D,,,False,"PLOT NO.14,16","PLOT NO.11,3",PLOT NO.17,PLOT NO.13,400010,,4431,12/D,A,,,139.0800,4,,,41308110,13,False,False,,,,,,,,,,,,False,,139.0800,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,41308110,APPROVED,False,,Other,1945-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
5317,413080048,,,,BRICK BUNDER,145,PAREL-SEWERI,193.33,,A,False,True,True,,,,42,59,13,7,,,41308204,,,55-A,,,False,PLOT NO.54-A,PLOT NO.56-A,PLOT NO.45-A,PT LAND,400010,,2457,55/A,A,,,193.3300,4,,,41308204,13,True,True,,,,,,,,,,,,False,,193.3300,1.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,41308204,APPROVED,True,,Other,1957-12-27,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4927,414040004,13,,,JAMSHEDJI BUNDER,132,COLABA,93.27,,A,False,True,True,,,4,51,59,14,1,,,41404102,,,,,,False,,,,,400001,,2085,13,A,,,54.6300,4,,,41404102,14,True,True,,,,,,,,,,,,False,,54.6300,2.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,41404102,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1957-12-31,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7974,414040014,12, , , ,132 (Part),Colaba,52.68,,A,False,True,True, , , ,51,59,14,,,,41404101, , , ,,,False, , , , ,, ,4482,12,A,,,52.6800,4,,,41404101,14,False,False,,,,,,,,,,,,False,,52.6800,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,41404101,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4916,414130002,3,,,MAHIM BUNDER, , ,1634.91,,A,False,True,True,,,4,60,59,14,8,,,41413103,,,,,,False,,,,,400001,,2074,3,A,,,796.8300,4,,,41413103,14,True,True,,,,,,,,,,,,False,,796.8300,0.4300,0.0000,0.0000,True,1873-01-01,,,,,,,,41413103,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1960-10-18,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4918,414130004,5,,,MAHIM BUNDER, , ,772.77,,A,False,True,True,,,4,60,59,14,8,,,41413102,,,,,,False,,,,,400001,,2076,5,A,,,449.9300,4,,,41413102,14,True,True,,,,,,,,,,,,False,,449.9300,0.0800,0.0000,0.0000,True,1873-01-01,,,,,,,,41413102,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1959-07-04,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4919,414130005,6,,,MAHIM BUNDER, , ,648.00,,A,False,True,True,,,4,60,59,14,8,,,41413125,,,,,,False,,,,,400001,,2077,6,A,,,235.2300,4,,,41413125,14,True,True,,,,,,,,,,,,False,,235.2300,0.0200,0.0000,0.0000,True,1873-01-01,,,,,,,,41413125,APPROVED,True,,15 monthly,1999-10-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4933,414130015,29,,,MAHIM BUNDER, , ,144.65,,A,False,True,True,,,4,60,59,14,8,,,41413112,,,,,,False,,,,,400001,,2091,29,A,,,35.1200,4,,,41413112,14,True,True,,,,,,,,,,,,False,,35.1200,1.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,41413112,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1942-06-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
5427,414140001,LAND AT BI,,,"BUTCHER ISLAND, M.O.T.", , ,1207.00,,A,False,True,True,,,4,61,59,14,10,,,41414102,,,,,,False,,,,,400010,,4457,LAND AT BI,A,,,1207.0000,4,,,41414102,14,False,False,,,,,,,,,,,,False,,1207.0000,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,41414102,APPROVED,False,,EXPIRED LEASE,1977-04-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
